2020-01-25 16:59:14.306 [INFO ] ssdb-server.cpp(46): ssdb-server 1.9.4
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(47): conf_file        : ssdb.conf
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(48): log_level        : debug
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(49): log_output       : log.txt
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(50): log_rotate_size  : 1000000000
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(52): main_db          : ./var/data
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(53): meta_db          : ./var/meta
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(54): cache_size       : 500 MB
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(55): block_size       : 32 KB
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(56): write_buffer     : 64 MB
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(57): max_open_files   : 500
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(58): compaction_speed : 1000 MB/s
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(59): compression      : no
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(60): binlog           : no
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(61): binlog_capacity  : 20000000
2020-01-25 16:59:14.309 [INFO ] ssdb-server.cpp(62): sync_speed       : 0 MB/s
2020-01-25 16:59:14.586 [INFO ] server.cpp(171): server listen on 127.0.0.1:8888
2020-01-25 16:59:14.586 [INFO ] server.cpp(181): auth: off
2020-01-25 16:59:14.586 [DEBUG] cluster.cpp(13): Cluster init
2020-01-25 16:59:14.586 [DEBUG] ttl.cpp(113): load 0 keys into fast_keys
2020-01-25 16:59:14.586 [INFO ] serv.cpp(331): key_range.kv: "", ""
2020-01-25 16:59:14.586 [INFO ] ssdb-server.cpp(85): pidfile: ./var/ssdb.pid, pid: 10440
2020-01-25 16:59:14.586 [INFO ] ssdb-server.cpp(86): ssdb server started.
2020-01-25 16:59:14.586 [DEBUG] worker.cpp(17): writer 0 init
2020-01-25 16:59:14.587 [DEBUG] worker.cpp(17): reader 0 init
2020-01-25 16:59:14.587 [DEBUG] worker.cpp(17): reader 1 init
2020-01-25 16:59:14.587 [DEBUG] worker.cpp(17): reader 2 init
2020-01-25 16:59:14.587 [DEBUG] worker.cpp(17): reader 3 init
2020-01-25 16:59:14.587 [DEBUG] worker.cpp(17): reader 4 init
2020-01-25 16:59:14.587 [DEBUG] worker.cpp(17): reader 5 init
2020-01-25 16:59:14.587 [DEBUG] worker.cpp(17): reader 6 init
2020-01-25 16:59:14.588 [DEBUG] worker.cpp(17): reader 7 init
2020-01-25 16:59:14.588 [DEBUG] worker.cpp(17): reader 8 init
2020-01-25 16:59:14.588 [DEBUG] worker.cpp(17): reader 9 init
2020-01-25 17:00:42.378 [DEBUG] server.cpp(241): new link from 127.0.0.1:1049, fd: 17, links: 1
2020-01-25 17:09:59.646 [DEBUG] server.cpp(336): w:0.068,p:0.012, req: hexists useful_proxy 218.2.226.42:80, resp: ok 0
2020-01-25 17:09:59.649 [DEBUG] server.cpp(336): w:0.015,p:0.100, req: hset useful_proxy 218.2.226.42:80 [168], resp: ok 1
2020-01-25 17:10:00.774 [DEBUG] server.cpp(336): w:0.010,p:0.012, req: hexists useful_proxy 223.199.26.83:9999, resp: ok 0
2020-01-25 17:10:00.778 [DEBUG] server.cpp(336): w:0.038,p:0.036, req: hset useful_proxy 223.199.26.83:9999 [171], resp: ok 1
2020-01-25 17:10:01.400 [DEBUG] server.cpp(241): new link from 127.0.0.1:2561, fd: 29, links: 14
2020-01-25 17:10:01.404 [DEBUG] server.cpp(336): w:0.040,p:0.008, req: hexists useful_proxy 223.199.29.11:9999, resp: ok 0
2020-01-25 17:10:01.409 [DEBUG] server.cpp(336): w:0.051,p:0.046, req: hset useful_proxy 223.199.29.11:9999 [171], resp: ok 1
2020-01-25 17:10:03.663 [DEBUG] server.cpp(336): w:0.072,p:0.034, req: hexists useful_proxy 27.215.250.106:9999, resp: ok 0
2020-01-25 17:10:03.666 [DEBUG] server.cpp(336): w:0.051,p:0.171, req: hset useful_proxy 27.215.250.106:9999 [172], resp: ok 1
2020-01-25 17:10:04.987 [DEBUG] server.cpp(336): w:0.011,p:0.010, req: hexists useful_proxy 39.137.107.98:80, resp: ok 1
2020-01-25 17:10:05.111 [DEBUG] server.cpp(336): w:0.040,p:0.009, req: hexists useful_proxy 39.137.69.7:8080, resp: ok 1
2020-01-25 17:10:05.259 [DEBUG] server.cpp(336): w:0.033,p:0.008, req: hexists useful_proxy 39.137.69.8:8080, resp: ok 1
2020-01-25 17:10:05.358 [DEBUG] server.cpp(336): w:0.009,p:0.009, req: hexists useful_proxy 47.100.120.52:3128, resp: ok 1
2020-01-25 17:10:05.563 [DEBUG] server.cpp(241): new link from 127.0.0.1:2588, fd: 30, links: 15
2020-01-25 17:10:05.567 [DEBUG] server.cpp(336): w:0.039,p:0.009, req: hexists useful_proxy 27.191.234.69:9999, resp: ok 0
2020-01-25 17:10:05.571 [DEBUG] server.cpp(336): w:0.007,p:0.040, req: hset useful_proxy 27.191.234.69:9999 [171], resp: ok 1
2020-01-25 17:10:05.586 [DEBUG] server.cpp(241): new link from 127.0.0.1:2591, fd: 31, links: 16
2020-01-25 17:10:05.589 [DEBUG] server.cpp(336): w:0.006,p:0.008, req: hexists useful_proxy 47.99.236.251:3128, resp: ok 1
2020-01-25 17:10:05.654 [DEBUG] server.cpp(241): new link from 127.0.0.1:2593, fd: 32, links: 17
2020-01-25 17:10:05.658 [DEBUG] server.cpp(336): w:0.013,p:0.007, req: hexists useful_proxy 47.99.65.77:3128, resp: ok 1
2020-01-25 17:10:05.748 [DEBUG] server.cpp(336): w:0.040,p:0.008, req: hexists useful_proxy 49.76.197.39:9999, resp: ok 1
2020-01-25 17:10:05.808 [DEBUG] server.cpp(241): new link from 127.0.0.1:2597, fd: 33, links: 18
2020-01-25 17:10:05.812 [DEBUG] server.cpp(336): w:0.009,p:0.012, req: hexists useful_proxy 49.76.198.207:9999, resp: ok 1
2020-01-25 17:10:08.755 [DEBUG] server.cpp(336): w:0.041,p:0.009, req: hexists useful_proxy 58.244.52.175:8080, resp: ok 0
2020-01-25 17:10:08.759 [DEBUG] server.cpp(336): w:0.008,p:0.040, req: hset useful_proxy 58.244.52.175:8080 [171], resp: ok 1
2020-01-25 17:10:08.931 [DEBUG] server.cpp(336): w:0.008,p:0.009, req: hexists useful_proxy 59.127.168.43:3128, resp: ok 0
2020-01-25 17:10:08.935 [DEBUG] server.cpp(336): w:0.007,p:0.040, req: hset useful_proxy 59.127.168.43:3128 [171], resp: ok 1
2020-01-25 17:10:09.596 [DEBUG] server.cpp(336): w:0.037,p:0.009, req: hexists useful_proxy 47.98.36.231:8082, resp: ok 0
2020-01-25 17:10:09.600 [DEBUG] server.cpp(336): w:0.034,p:0.040, req: hset useful_proxy 47.98.36.231:8082 [170], resp: ok 1
2020-01-25 17:10:12.665 [DEBUG] server.cpp(336): w:0.010,p:0.011, req: hexists useful_proxy 58.243.50.184:53281, resp: ok 0
2020-01-25 17:10:12.668 [DEBUG] server.cpp(336): w:0.042,p:0.042, req: hset useful_proxy 58.243.50.184:53281 [172], resp: ok 1
2020-01-25 17:10:17.551 [DEBUG] server.cpp(336): w:0.036,p:0.008, req: hexists useful_proxy 58.249.55.222:9797, resp: ok 0
2020-01-25 17:10:17.555 [DEBUG] server.cpp(336): w:0.032,p:0.038, req: hset useful_proxy 58.249.55.222:9797 [171], resp: ok 1
2020-01-25 17:10:23.604 [DEBUG] server.cpp(241): new link from 127.0.0.1:2674, fd: 34, links: 19
2020-01-25 17:10:23.608 [DEBUG] server.cpp(336): w:0.040,p:0.115, req: hgetall useful_proxy, resp: ok 101.4.136.34:81 [168] 114.226.245.64:9999 [172] [76 more...]
2020-01-25 17:10:23.714 [DEBUG] server.cpp(241): new link from 127.0.0.1:2685, fd: 36, links: 20
2020-01-25 17:10:23.716 [DEBUG] server.cpp(241): new link from 127.0.0.1:2686, fd: 37, links: 21
2020-01-25 17:10:23.716 [DEBUG] server.cpp(336): w:0.035,p:0.040, req: hset useful_proxy 116.196.85.166:3128 [172], resp: ok 0
2020-01-25 17:10:23.716 [DEBUG] server.cpp(336): w:0.035,p:0.034, req: hset useful_proxy 116.196.85.150:3128 [172], resp: ok 0
2020-01-25 17:10:23.719 [DEBUG] server.cpp(241): new link from 127.0.0.1:2687, fd: 38, links: 22
2020-01-25 17:10:23.722 [DEBUG] server.cpp(336): w:0.035,p:0.030, req: hset useful_proxy 114.226.35.20:9999 [171], resp: ok 0
2020-01-25 17:10:23.755 [DEBUG] server.cpp(241): new link from 127.0.0.1:2691, fd: 39, links: 23
2020-01-25 17:10:23.759 [DEBUG] server.cpp(336): w:0.007,p:0.036, req: hset useful_proxy 117.144.188.246:8080 [173], resp: ok 0
2020-01-25 17:10:23.767 [DEBUG] server.cpp(241): new link from 127.0.0.1:2693, fd: 40, links: 24
2020-01-25 17:10:23.771 [DEBUG] server.cpp(336): w:0.049,p:0.071, req: hset useful_proxy 101.4.136.34:81 [168], resp: ok 0
2020-01-25 17:10:23.822 [DEBUG] server.cpp(241): new link from 127.0.0.1:2695, fd: 41, links: 25
2020-01-25 17:10:23.824 [DEBUG] server.cpp(336): w:0.008,p:0.037, req: hset useful_proxy 117.127.16.207:80 [170], resp: ok 0
2020-01-25 17:10:23.826 [DEBUG] server.cpp(241): new link from 127.0.0.1:2696, fd: 42, links: 26
2020-01-25 17:10:23.829 [DEBUG] server.cpp(336): w:0.005,p:0.283, req: hset useful_proxy 116.196.115.209:8080 [173], resp: ok 0
2020-01-25 17:10:23.861 [DEBUG] server.cpp(241): new link from 127.0.0.1:2699, fd: 43, links: 27
2020-01-25 17:10:23.865 [DEBUG] server.cpp(336): w:0.039,p:0.038, req: hset useful_proxy 117.88.177.220:3000 [172], resp: ok 0
2020-01-25 17:10:23.869 [DEBUG] server.cpp(336): w:0.006,p:0.031, req: hset useful_proxy 180.116.196.214:8060 [173], resp: ok 0
2020-01-25 17:10:23.904 [DEBUG] server.cpp(336): w:0.037,p:0.044, req: hset useful_proxy 183.146.213.157:80 [171], resp: ok 0
2020-01-25 17:10:23.995 [DEBUG] server.cpp(336): w:0.008,p:0.043, req: hset useful_proxy 218.60.8.99:3129 [169], resp: ok 0
2020-01-25 17:10:24.001 [DEBUG] server.cpp(336): w:0.035,p:0.031, req: hset useful_proxy 218.75.158.153:3128 [172], resp: ok 0
2020-01-25 17:10:24.075 [DEBUG] server.cpp(336): w:0.013,p:0.045, req: hset useful_proxy 223.199.16.56:9999 [171], resp: ok 0
2020-01-25 17:10:24.132 [DEBUG] server.cpp(336): w:0.010,p:0.040, req: hset useful_proxy 223.199.26.83:9999 [171], resp: ok 0
2020-01-25 17:10:24.173 [DEBUG] server.cpp(241): new link from 127.0.0.1:2708, fd: 44, links: 28
2020-01-25 17:10:24.176 [DEBUG] server.cpp(336): w:0.032,p:0.040, req: hset useful_proxy 120.234.63.196:3128 [172], resp: ok 0
2020-01-25 17:10:24.315 [DEBUG] server.cpp(336): w:0.032,p:0.043, req: hset useful_proxy 27.215.250.106:9999 [172], resp: ok 0
2020-01-25 17:10:24.390 [DEBUG] server.cpp(336): w:0.032,p:0.054, req: hset useful_proxy 123.149.136.128:9999 [173], resp: ok 0
2020-01-25 17:10:24.487 [DEBUG] server.cpp(336): w:0.046,p:0.040, req: hset useful_proxy 39.137.107.98:80 [169], resp: ok 0
2020-01-25 17:10:24.531 [DEBUG] server.cpp(336): w:0.008,p:0.044, req: hset useful_proxy 39.137.69.7:8080 [169], resp: ok 0
2020-01-25 17:10:24.679 [DEBUG] server.cpp(336): w:0.013,p:0.065, req: hset useful_proxy 39.137.69.8:8080 [169], resp: ok 0
2020-01-25 17:10:24.728 [DEBUG] server.cpp(336): w:0.008,p:0.038, req: hset useful_proxy 39.137.69.9:8080 [169], resp: ok 0
2020-01-25 17:10:24.789 [DEBUG] server.cpp(336): w:0.069,p:0.193, req: hset useful_proxy 47.100.120.52:3128 [171], resp: ok 0
2020-01-25 17:10:24.843 [DEBUG] server.cpp(336): w:0.011,p:0.047, req: hset useful_proxy 47.98.36.231:8082 [170], resp: ok 0
2020-01-25 17:10:24.862 [DEBUG] server.cpp(336): w:0.037,p:0.038, req: hset useful_proxy 223.199.29.11:9999 [171], resp: ok 0
2020-01-25 17:10:24.868 [DEBUG] server.cpp(336): w:0.012,p:0.035, req: hset useful_proxy 47.99.236.251:3128 [171], resp: ok 0
2020-01-25 17:10:24.942 [DEBUG] server.cpp(336): w:0.043,p:0.037, req: hset useful_proxy 47.99.65.77:3128 [169], resp: ok 0
2020-01-25 17:10:24.952 [DEBUG] server.cpp(336): w:0.009,p:0.041, req: hset useful_proxy 49.76.197.39:9999 [170], resp: ok 0
2020-01-25 17:10:25.028 [DEBUG] server.cpp(336): w:0.038,p:0.042, req: hset useful_proxy 49.76.198.207:9999 [171], resp: ok 0
2020-01-25 17:10:26.824 [DEBUG] server.cpp(336): w:0.009,p:0.043, req: hset useful_proxy 163.125.70.168:8888 [172], resp: ok 0
2020-01-25 17:10:26.873 [DEBUG] server.cpp(336): w:0.008,p:0.050, req: hset useful_proxy 123.139.56.238:9999 [172], resp: ok 0
2020-01-25 17:10:27.080 [DEBUG] server.cpp(336): w:0.008,p:0.038, req: hset useful_proxy 59.127.168.43:3128 [171], resp: ok 0
2020-01-25 17:10:30.548 [DEBUG] server.cpp(336): w:0.039,p:0.043, req: hset useful_proxy 58.249.55.222:9797 [171], resp: ok 0
2020-01-25 17:10:33.319 [DEBUG] server.cpp(336): w:0.008,p:0.042, req: hset useful_proxy 27.191.234.69:9999 [171], resp: ok 0
2020-01-25 17:10:33.626 [DEBUG] server.cpp(241): new link from 127.0.0.1:2760, fd: 45, links: 29
2020-01-25 17:10:33.630 [DEBUG] server.cpp(336): w:0.057,p:0.042, req: multi_hdel useful_proxy 114.226.245.64:9999, resp: ok 1
2020-01-25 17:10:33.728 [DEBUG] server.cpp(336): w:0.008,p:0.043, req: multi_hdel useful_proxy 123.163.27.89:9999, resp: ok 1
2020-01-25 17:10:33.910 [DEBUG] server.cpp(336): w:0.014,p:0.059, req: multi_hdel useful_proxy 221.13.156.158:55443, resp: ok 1
2020-01-25 17:10:33.924 [DEBUG] server.cpp(336): w:0.048,p:0.059, req: multi_hdel useful_proxy 49.76.15.38:9999, resp: ok 1
2020-01-25 17:10:34.955 [DEBUG] server.cpp(336): w:0.035,p:0.042, req: multi_hdel useful_proxy 58.243.50.184:53281, resp: ok 1
2020-01-25 17:10:35.036 [DEBUG] server.cpp(241): new link from 127.0.0.1:2764, fd: 46, links: 30
2020-01-25 17:10:35.040 [DEBUG] server.cpp(336): w:0.009,p:0.008, req: hexists useful_proxy 61.145.182.27:53281, resp: ok 0
2020-01-25 17:10:35.042 [DEBUG] server.cpp(336): w:0.035,p:0.043, req: hset useful_proxy 61.145.182.27:53281 [172], resp: ok 1
2020-01-25 17:10:35.054 [DEBUG] server.cpp(336): w:0.040,p:0.008, req: hexists useful_proxy 61.153.251.150:22222, resp: ok 0
2020-01-25 17:10:35.058 [DEBUG] server.cpp(336): w:0.008,p:0.056, req: hset useful_proxy 61.153.251.150:22222 [173], resp: ok 1
2020-01-25 17:10:35.103 [DEBUG] server.cpp(336): w:0.010,p:0.041, req: hset useful_proxy 58.244.52.175:8080 [171], resp: ok 0
2020-01-25 17:10:35.387 [DEBUG] server.cpp(336): w:0.010,p:0.045, req: hset useful_proxy 218.2.226.42:80 [168], resp: ok 0
2020-01-25 17:10:35.389 [DEBUG] server.cpp(411): fd: 34, read: 0, delete link, s:11.785
2020-01-25 17:10:35.391 [DEBUG] server.cpp(411): fd: 36, read: 0, delete link, s:11.677
2020-01-25 17:10:35.391 [DEBUG] server.cpp(411): fd: 37, read: 0, delete link, s:11.675
2020-01-25 17:10:35.391 [DEBUG] server.cpp(411): fd: 39, read: 0, delete link, s:11.635
2020-01-25 17:10:35.391 [DEBUG] server.cpp(411): fd: 40, read: 0, delete link, s:11.623
2020-01-25 17:10:35.391 [DEBUG] server.cpp(411): fd: 42, read: 0, delete link, s:11.564
2020-01-25 17:10:40.788 [DEBUG] server.cpp(411): fd: 17, read: 0, delete link, s:109.825
2020-01-25 17:11:23.606 [DEBUG] server.cpp(241): new link from 127.0.0.1:2826, fd: 17, links: 24
2020-01-25 17:11:23.610 [DEBUG] server.cpp(336): w:0.050,p:0.088, req: hgetall useful_proxy, resp: ok 101.4.136.34:81 [168] 114.226.35.20:9999 [171] [70 more...]
2020-01-25 17:11:23.620 [DEBUG] server.cpp(411): fd: 46, read: 0, delete link, s:48.584
2020-01-25 17:11:23.622 [DEBUG] server.cpp(411): fd: 22, read: 0, delete link, s:130.017
2020-01-25 17:11:23.624 [DEBUG] server.cpp(411): fd: 29, read: 0, delete link, s:82.224
2020-01-25 17:11:23.626 [DEBUG] server.cpp(411): fd: 27, read: 0, delete link, s:91.287
2020-01-25 17:11:23.628 [DEBUG] server.cpp(411): fd: 25, read: 0, delete link, s:108.042
2020-01-25 17:11:23.630 [DEBUG] server.cpp(411): fd: 45, read: 0, delete link, s:50.004
2020-01-25 17:11:23.632 [DEBUG] server.cpp(411): fd: 19, read: 0, delete link, s:142.515
2020-01-25 17:11:23.632 [DEBUG] server.cpp(411): fd: 20, read: 0, delete link, s:142.497
2020-01-25 17:11:23.632 [DEBUG] server.cpp(411): fd: 26, read: 0, delete link, s:100.719
2020-01-25 17:11:23.632 [DEBUG] server.cpp(411): fd: 32, read: 0, delete link, s:77.978
2020-01-25 17:11:23.632 [DEBUG] server.cpp(411): fd: 38, read: 0, delete link, s:59.913
2020-01-25 17:11:23.632 [DEBUG] server.cpp(411): fd: 41, read: 0, delete link, s:59.810
2020-01-25 17:11:23.632 [DEBUG] server.cpp(411): fd: 43, read: 0, delete link, s:59.771
2020-01-25 17:11:23.632 [DEBUG] server.cpp(411): fd: 44, read: 0, delete link, s:59.459
2020-01-25 17:11:23.634 [DEBUG] server.cpp(411): fd: 18, read: 0, delete link, s:152.482
2020-01-25 17:11:23.634 [DEBUG] server.cpp(411): fd: 21, read: 0, delete link, s:132.443
2020-01-25 17:11:23.634 [DEBUG] server.cpp(411): fd: 23, read: 0, delete link, s:126.860
2020-01-25 17:11:23.634 [DEBUG] server.cpp(411): fd: 24, read: 0, delete link, s:122.554
2020-01-25 17:11:23.634 [DEBUG] server.cpp(411): fd: 28, read: 0, delete link, s:83.992
2020-01-25 17:11:23.634 [DEBUG] server.cpp(411): fd: 30, read: 0, delete link, s:78.071
2020-01-25 17:11:23.634 [DEBUG] server.cpp(411): fd: 31, read: 0, delete link, s:78.048
2020-01-25 17:11:23.634 [DEBUG] server.cpp(411): fd: 35, read: 0, delete link, s:116.659
2020-01-25 17:11:23.714 [DEBUG] server.cpp(241): new link from 127.0.0.1:2837, fd: 18, links: 3
2020-01-25 17:11:23.718 [DEBUG] server.cpp(241): new link from 127.0.0.1:2838, fd: 19, links: 4
2020-01-25 17:11:23.718 [DEBUG] server.cpp(336): w:0.037,p:0.037, req: hset useful_proxy 116.196.85.166:3128 [173], resp: ok 0
2020-01-25 17:11:23.720 [DEBUG] server.cpp(336): w:0.055,p:0.029, req: hset useful_proxy 114.226.35.20:9999 [171], resp: ok 0
2020-01-25 17:11:23.732 [DEBUG] server.cpp(241): new link from 127.0.0.1:2841, fd: 20, links: 5
2020-01-25 17:11:23.734 [DEBUG] server.cpp(336): w:0.042,p:0.048, req: hset useful_proxy 116.196.85.150:3128 [173], resp: ok 0
2020-01-25 17:11:23.770 [DEBUG] server.cpp(241): new link from 127.0.0.1:2843, fd: 21, links: 6
2020-01-25 17:11:23.774 [DEBUG] server.cpp(241): new link from 127.0.0.1:2844, fd: 22, links: 7
2020-01-25 17:11:23.774 [DEBUG] server.cpp(336): w:0.008,p:0.039, req: hset useful_proxy 117.144.188.246:8080 [173], resp: ok 0
2020-01-25 17:11:23.776 [DEBUG] server.cpp(336): w:0.031,p:0.028, req: hset useful_proxy 117.88.177.220:3000 [172], resp: ok 0
2020-01-25 17:11:23.823 [DEBUG] server.cpp(241): new link from 127.0.0.1:2847, fd: 23, links: 8
2020-01-25 17:11:23.825 [DEBUG] server.cpp(336): w:0.040,p:0.038, req: hset useful_proxy 116.196.115.209:8080 [174], resp: ok 0
2020-01-25 17:11:23.829 [DEBUG] server.cpp(241): new link from 127.0.0.1:2849, fd: 24, links: 9
2020-01-25 17:11:23.829 [DEBUG] server.cpp(336): w:0.036,p:0.033, req: hset useful_proxy 117.127.16.207:80 [171], resp: ok 0
2020-01-25 17:11:23.845 [DEBUG] server.cpp(336): w:0.030,p:0.042, req: hset useful_proxy 180.116.196.214:8060 [173], resp: ok 0
2020-01-25 17:11:24.078 [DEBUG] server.cpp(241): new link from 127.0.0.1:2852, fd: 25, links: 10
2020-01-25 17:11:24.080 [DEBUG] server.cpp(336): w:0.036,p:0.037, req: hset useful_proxy 120.234.63.196:3128 [172], resp: ok 0
2020-01-25 17:11:24.204 [DEBUG] server.cpp(336): w:0.054,p:0.047, req: hset useful_proxy 183.146.213.157:80 [172], resp: ok 0
2020-01-25 17:11:24.312 [DEBUG] server.cpp(336): w:0.039,p:0.043, req: hset useful_proxy 218.75.158.153:3128 [173], resp: ok 0
2020-01-25 17:11:24.501 [DEBUG] server.cpp(336): w:0.052,p:0.039, req: hset useful_proxy 27.191.234.69:9999 [171], resp: ok 0
2020-01-25 17:11:24.674 [DEBUG] server.cpp(336): w:0.040,p:0.042, req: hset useful_proxy 27.215.250.106:9999 [172], resp: ok 0
2020-01-25 17:11:24.857 [DEBUG] server.cpp(336): w:0.037,p:0.041, req: hset useful_proxy 39.137.107.98:80 [170], resp: ok 0
2020-01-25 17:11:24.943 [DEBUG] server.cpp(241): new link from 127.0.0.1:2860, fd: 26, links: 11
2020-01-25 17:11:24.947 [DEBUG] server.cpp(336): w:0.009,p:0.039, req: hset useful_proxy 101.4.136.34:81 [169], resp: ok 0
2020-01-25 17:11:25.024 [DEBUG] server.cpp(336): w:0.008,p:0.044, req: hset useful_proxy 39.137.69.7:8080 [170], resp: ok 0
2020-01-25 17:11:25.085 [DEBUG] server.cpp(336): w:0.008,p:0.044, req: hset useful_proxy 39.137.69.8:8080 [170], resp: ok 0
2020-01-25 17:11:25.187 [DEBUG] server.cpp(336): w:0.008,p:0.043, req: hset useful_proxy 47.100.120.52:3128 [172], resp: ok 0
2020-01-25 17:11:25.210 [DEBUG] server.cpp(336): w:0.043,p:0.040, req: hset useful_proxy 39.137.69.9:8080 [170], resp: ok 0
2020-01-25 17:11:25.260 [DEBUG] server.cpp(336): w:0.008,p:0.047, req: multi_hdel useful_proxy 223.199.29.11:9999, resp: ok 1
2020-01-25 17:11:25.305 [DEBUG] server.cpp(336): w:0.009,p:0.047, req: hset useful_proxy 47.99.236.251:3128 [172], resp: ok 0
2020-01-25 17:11:25.307 [DEBUG] server.cpp(336): w:0.006,p:0.028, req: hset useful_proxy 47.98.36.231:8082 [170], resp: ok 0
2020-01-25 17:11:25.336 [DEBUG] server.cpp(336): w:0.036,p:0.038, req: hset useful_proxy 47.99.65.77:3128 [170], resp: ok 0
2020-01-25 17:11:25.401 [DEBUG] server.cpp(336): w:0.037,p:0.157, req: hset useful_proxy 49.76.197.39:9999 [171], resp: ok 0
2020-01-25 17:11:25.403 [DEBUG] server.cpp(336): w:0.033,p:0.029, req: hset useful_proxy 49.76.198.207:9999 [172], resp: ok 0
2020-01-25 17:11:27.141 [DEBUG] server.cpp(336): w:0.039,p:0.044, req: hset useful_proxy 59.127.168.43:3128 [171], resp: ok 0
2020-01-25 17:11:27.415 [DEBUG] server.cpp(336): w:0.044,p:0.160, req: hset useful_proxy 218.2.226.42:80 [168], resp: ok 0
2020-01-25 17:11:28.677 [DEBUG] server.cpp(336): w:0.076,p:0.041, req: hset useful_proxy 223.199.16.56:9999 [172], resp: ok 0
2020-01-25 17:11:29.629 [DEBUG] server.cpp(336): w:0.064,p:0.042, req: hset useful_proxy 58.249.55.222:9797 [171], resp: ok 0
2020-01-25 17:11:33.633 [DEBUG] server.cpp(241): new link from 127.0.0.1:2884, fd: 27, links: 12
2020-01-25 17:11:33.637 [DEBUG] server.cpp(336): w:0.036,p:0.044, req: multi_hdel useful_proxy 123.139.56.238:9999, resp: ok 1
2020-01-25 17:11:33.723 [DEBUG] server.cpp(336): w:0.046,p:0.051, req: multi_hdel useful_proxy 123.149.136.128:9999, resp: ok 1
2020-01-25 17:11:33.725 [DEBUG] server.cpp(336): w:0.038,p:0.050, req: multi_hdel useful_proxy 163.125.70.168:8888, resp: ok 1
2020-01-25 17:11:33.890 [DEBUG] server.cpp(336): w:0.035,p:0.069, req: multi_hdel useful_proxy 218.60.8.99:3129, resp: ok 1
2020-01-25 17:11:33.973 [DEBUG] server.cpp(336): w:0.036,p:0.038, req: hset useful_proxy 61.145.182.27:53281 [172], resp: ok 0
2020-01-25 17:11:34.116 [DEBUG] server.cpp(336): w:0.049,p:0.042, req: multi_hdel useful_proxy 223.199.26.83:9999, resp: ok 1
2020-01-25 17:11:35.342 [DEBUG] server.cpp(336): w:0.014,p:0.076, req: multi_hdel useful_proxy 58.244.52.175:8080, resp: ok 1
2020-01-25 17:11:37.420 [DEBUG] server.cpp(336): w:0.039,p:0.044, req: multi_hdel useful_proxy 61.153.251.150:22222, resp: ok 1
2020-01-25 17:11:37.422 [DEBUG] server.cpp(411): fd: 17, read: 0, delete link, s:13.816
2020-01-25 17:11:37.424 [DEBUG] server.cpp(411): fd: 20, read: 0, delete link, s:13.692
2020-01-25 17:11:37.424 [DEBUG] server.cpp(411): fd: 24, read: 0, delete link, s:13.596
2020-01-25 17:11:37.424 [DEBUG] server.cpp(411): fd: 26, read: 0, delete link, s:12.482
2020-01-25 17:11:43.251 [DEBUG] server.cpp(241): new link from 127.0.0.1:2907, fd: 17, links: 9
2020-01-25 17:11:43.255 [DEBUG] server.cpp(336): w:0.018,p:0.106, req: hgetall useful_proxy, resp: ok 101.4.136.34:81 [169] 114.226.35.20:9999 [171] [54 more...]
2020-01-25 17:11:43.256 [DEBUG] server.cpp(411): fd: 17, read: 0, delete link, s:0.004
2020-01-25 17:11:57.871 [DEBUG] server.cpp(241): new link from 127.0.0.1:2943, fd: 17, links: 9
2020-01-25 17:11:57.875 [DEBUG] server.cpp(336): w:0.008,p:0.063, req: hgetall useful_proxy, resp: ok 101.4.136.34:81 [169] 114.226.35.20:9999 [171] [54 more...]
2020-01-25 17:11:57.877 [DEBUG] server.cpp(411): fd: 17, read: 0, delete link, s:0.006
2020-01-25 17:12:23.602 [DEBUG] server.cpp(241): new link from 127.0.0.1:2960, fd: 17, links: 9
2020-01-25 17:12:23.606 [DEBUG] server.cpp(336): w:0.040,p:0.075, req: hgetall useful_proxy, resp: ok 101.4.136.34:81 [169] 114.226.35.20:9999 [171] [54 more...]
2020-01-25 17:12:23.616 [DEBUG] server.cpp(411): fd: 27, read: 0, delete link, s:49.983
2020-01-25 17:12:23.618 [DEBUG] server.cpp(411): fd: 18, read: 0, delete link, s:59.904
2020-01-25 17:12:23.620 [DEBUG] server.cpp(411): fd: 19, read: 0, delete link, s:59.902
2020-01-25 17:12:23.620 [DEBUG] server.cpp(411): fd: 23, read: 0, delete link, s:59.798
2020-01-25 17:12:23.622 [DEBUG] server.cpp(411): fd: 21, read: 0, delete link, s:59.852
2020-01-25 17:12:23.622 [DEBUG] server.cpp(411): fd: 25, read: 0, delete link, s:59.544
